link,type_v,address,town,price,price_old,info,description,tags,agent,created,n_hab,sup_m2
/inmueble/105778475/,Piso,"calle de Sant Gil, El Raval, Barcelona",El Raval,93.0,,"['1 hab.', '39 m²', 'Planta 1ª sin ascensor']","Piso de 1 dormitorio y de 1 baño en Barcelona. Cuenta con una superfície de 39.9 m2. - El inmueble ha sido adquirido a través de un procedimiento judicial (concursal o hipotecario) por el vendedor, el cual no ha tomado todavía posesión del mismo. El Inmueble se transmite sin conocerse por parte del Vendedor el estado d",,,2024-11-20 14:42:47,1,39
/inmueble/102609582/,Piso,"calle de Palerm, El Besòs, Barcelona",El Besòs,62.0,,"['2 hab.', '53 m²', 'Planta 2ª sin ascensor']","Piso a reformar en Barcelona. La vivienda tiene 47,6m2. y está distribuido en salón-comedor, dos habitaciones, baño con bañera y cocina. Cuenta con puerta de entrada blindada normal, cocina y baños con paredes alicatadas, carpintería interior en madera y suelos de gres. Situado en un edificio plurifamiliar de 6 alturas",,,2024-11-20 14:42:47,2,53
/inmueble/105737585/,Piso,"calle de Perafita, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,62.0,,"['3 hab.', '51 m²', 'Planta 4ª sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en C/ Perafita, Barcelona (Barcelona). Cuenta con una superficie de 51,84m² distribuidos en 3 dormitorios",,,2024-11-20 14:42:47,3,51
/inmueble/105715963/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,75.0,,"['2 hab.', '65 m²', 'Planta 1ª sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Barcelona. Cuenta con una superficie de 65 m² distribuidos en 2 dormitorios y 1 baños. Se localiza en e",,,2024-11-20 14:42:47,2,65
/inmueble/105663015/,Estudio,"Les Roquetes, Barcelona",Les Roquetes,38.5,,"['40 m²', 'Sótano interior sin ascensor']","Tecnocasa Estudi Mina de la Ciutat S. L tiene el placer de presentarles este inmueble el cual tenemos en cartera:Local convertido en loft, consta de un concepto abierto para lo que sería el el salón-comedor y zona de descanso, cocina cerrada y cuarto de baño, consta de una terraza comunitaria. El inmueble se encuent",Alquilada,,2024-11-20 14:42:47,,40
/inmueble/105634821/,Piso,"calle de Santa Gemma, La Teixonera, Barcelona",La Teixonera,96.0,,"['1 hab.', '50 m²', 'Sótano sin ascensor']","Piso de 50 m², de 1 dormitorios y 1 baños, en venta en Barcelona. Se trata de un piso de 50 m² a reformar, distribuidos en salón-comedor, cocina, 1 dormitorios y 1 baños. La vivienda se sitúa en el barrio de La Teixonera, teniendo buenos accesos por carretera. En la población podemos encontrar servicios como supermerca",,,2024-11-20 14:42:50,1,50
/inmueble/105632769/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,47.4,,"['1 hab.', '59 m²', 'Planta 5ª sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 59 m² en venta, situado en Barcelona. Construido en 1965, este piso dispone de una superficie aproximada de 79 m² y se distribuye en vari",,,2024-11-20 14:42:50,1,59
/inmueble/105631857/,Piso,"calle del Foc Follet, El Bon Pastor, Barcelona",El Bon Pastor,76.9,,"['1 hab.', '55 m²', 'Entreplanta sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 55 m² en venta, situado en Barcelona. Construido en 1960, este piso dispone de una superficie de 55 m² y está distribuido en varias estan",,,2024-11-20 14:42:50,1,55
/inmueble/105631744/,Piso,"calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,83.5,,"['3 hab.', '60 m²', 'Planta 1ª con ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta, situado en edificio residencial en el barrio de Ciudad Meridiana, perteneciente al distrito de Nou Barris, en Bar",,,2024-11-20 14:42:50,3,60
/inmueble/105631689/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,49.0,,"['1 hab.', '62 m²', 'Planta 5ª sin ascensor']","“Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.” Piso de 63 m² en venta, situado en Barcelona. Construido en 1966, este piso cuenta con una superficie aproximada de 63 m² y está distribuido en varias estancias. La vivien",,,2024-11-20 14:42:50,1,62
/inmueble/105630458/,Piso,"calle de Catània, El Besòs, Barcelona",El Besòs,57.5,,"['3 hab.', '47 m²', 'Planta 4ª sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado el barrio de El Besòs i El Maresme de la ciudad de Barcelona. Cuenta con una superficie de 47,56 m² distri",,,2024-11-20 14:42:50,3,47
/inmueble/105629709/,Piso,"calle d&#039;Alcúdia, Porta, Barcelona",Porta,66.0,,"['1 hab.', '38 m²', ' sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Barcelona. Cuenta con una superficie de 38 m² distribuidos en 2 dormitorios, cocina, salón y 1 baño. Se",,,2024-11-20 14:42:50,1,38
/inmueble/105629393/,Piso,"plaza del Mig de Can Clos, La Marina del Port, Barcelona",La Marina del Port,81.7,,"['1 hab.', '63 m²', 'Planta 4ª sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 64 m² en venta, situado en Barcelona. Construido en 1964, este piso cuenta con una superficie aproximada de 64 m² y está distribuido en v",,,2024-11-20 14:42:50,1,63
/inmueble/105629388/,Piso,"calle del Pare Manjón, La Trinitat Vella, Barcelona",La Trinitat Vella,48.4,,"['1 hab.', '55 m²', 'Planta 3ª sin ascensor']","“Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.” Piso de 56 m² en venta, situado en Barcelona. Construido en 1965, este piso cuenta con una superficie aproximada de 56 m² y está distribuido en varias estancias. La vivien",,,2024-11-20 14:42:50,1,55
/inmueble/105629404/,Piso,"calle de Travau, Can Peguera - El Turó de la Peira, Barcelona",Can Peguera - El Turó de la Peira,88.5,,"['1 hab.', '57 m²', 'Planta 2ª con ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Apartamento situado en la localidad de Barcelona. Cuenta con una superficie de 57 m², distribuidos en varias dependencias. Situado cerca de la Es",Apartamento,,2024-11-20 14:42:50,1,57
/inmueble/105629373/,Piso,"calle d&#039;Alfons el Magnànim, El Besòs, Barcelona",El Besòs,66.1,,"['3 hab.', '46 m²', ' con ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano situado en la zona centro de Barcelona. Situado en el Barri dels Besòs, junto a la parada de metro Besòs Mar y a tan sólo 5",,,2024-11-20 14:42:50,3,46
/inmueble/105629349/,Piso,"calle de Perafita, 63, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,66.1,,"['3 hab.', '65 m²', 'Planta 2ª sin ascensor']","ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Barcelona. Cuenta con una superficie de 59 m² distribuidos en 3 dormitorios, cocina, salón y 1 baño. Se localiza en la segunda planta de un edificio residencial y en sus inmediaciones dispone de todo tipo de servici",,,2024-11-20 14:42:50,3,65
/inmueble/105629327/,Piso,"avenida dels Rasos de Peguera, 65, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,53.9,,"['1 hab.', '52 m²', 'Planta 3ª sin ascensor']","Piso a la venta situado en Barcelona capital. Esta vivienda de segunda mano y de 53 m² se localiza en zona residencial, bien comunicada tanto por transporte privado como por transporte público. Dispone de todos los servicios básicos cercanos. Se distribuye en varias dependencias y servicios. Ubicada en la planta tercer",,,2024-11-20 14:42:50,1,52
/inmueble/105629316/,Piso,"calle de Boada, La Prosperitat, Barcelona",La Prosperitat,88.4,,"['3 hab.', '54 m²', 'Planta -1 con ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 54 m² en venta, situado en Barcelona. Construido en 1963, este piso cuenta con una superficie de 54 m² y está distribuido en salón-comedo",,,2024-11-20 14:42:50,3,54
/inmueble/105629267/,Piso,"calle de Perafita, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,65.0,,"['3 hab.', '71 m²', 'Planta 5ª sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta, situado en edificio residencial en el barrio de Ciudad Meridiana, perteneciente al distrito de Nou Barris, en Barcelona. Cuenta con una superf",,,2024-11-20 14:42:50,3,71
/inmueble/105629094/,Piso,"calle del Mestre Alfonso, El Besòs, Barcelona",El Besòs,61.2,,"['2 hab.', '57 m²', 'Planta 4ª sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título.Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de 57 m² en venta, situado en Barcelona. Construido en 1960, este piso dispone de una superficie de 57 m² y se distribuye en salón-comedor,",,,2024-11-20 14:42:50,2,57
/inmueble/105618666/,Piso,"calle d&#039;En Robador, El Raval, Barcelona",El Raval,75.0,,"['2 hab.', '61 m²', 'Planta 4ª sin ascensor']","Piso en venta de 61 m² situado en la ciudad de Barcelona. En sus inmediaciones dispone de centros de enseñanza, universidad, hospital, farmacias, supermercados, pequeño comercio y a pocos metros del puerto y diferentes playas. Cuenta con una superficie de 61 m² distribuidos en salón-comedor, cocina, 2 dormitorios y 2 b",,,2024-11-20 14:42:50,2,61
/inmueble/105617991/,Piso,"calle dels Salvador, El Raval, Barcelona",El Raval,80.0,,"['1 hab.', '49 m²', 'Planta 5ª sin ascensor']","Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Piso de segunda mano en venta en la ciudad de Barcelona.Tiene una superficie de 49 m² distribuidos en diversas dependencias. Se localiza en el barrio El Raval con todos los s",,,2024-11-20 14:42:50,1,49
/inmueble/105445740/,Estudio,"calle del Poeta Cabanyes, 21, El Poble Sec - Parc de Montjuïc, Barcelona",El Poble Sec - Parc de Montjuïc,68.0,,"['20 m²', 'Entreplanta interior sin ascensor']","Estudio de 20 m2 ubicado en primera planta real en el barrio de Poble Sec, a escasos metros de la Avinguda Paral·lel.El inmueble consta de una superficie de 20 m2 con una terraza privada de 5 m2. Se encuentra distribuido en un recibidor y una estancia tipo loft. Luminoso. Techos altos. Próximo a metro Paral·lel Líne",,,2024-11-20 14:42:50,,20
/inmueble/105571700/,Piso,"calle de Marsala, El Besòs, Barcelona",El Besòs,80.0,,"['2 hab.', '50 m²', 'Planta 3ª sin ascensor']","Inmueble a la venta en la ciudad de Barcelona. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comerc",,,2024-11-20 14:42:50,2,50
/inmueble/105571658/,Piso,"calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,74.0,,"['2 hab.', '66 m²', 'Planta 1ª sin ascensor']","Inmueble a la venta en la ciudad de Barcelona. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comerc",,,2024-11-20 14:42:50,2,66
/inmueble/105571639/,Piso,"calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,74.0,,"['3 hab.', '60 m²', 'Planta 6ª sin ascensor']","Inmueble a la venta en la ciudad de Barcelona. Se localiza en una zona consolidada con carácter urbano y residencial, situado a pocos minutos del centro de la población, rodeado por fincas de similares características. Dispone de equipamientos suficientes en el entorno como: médico-sanitario, docente, religioso, comerc",,,2024-11-20 14:42:50,3,60
/inmueble/105571609/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,75.0,,"['3 hab.', '65 m²', ' sin ascensor']","Piso de 3 dormitorios y de 1 baño en Barcelona. Cuenta con una superfície de 52.29 m2. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registra",,,2024-11-20 14:42:50,3,65
/inmueble/105571598/,Piso,"calle de Prada, El Besòs, Barcelona",El Besòs,95.0,,"['2 hab.', '68 m²', ' sin ascensor']","Piso de 2 dormitorios y de 1 baño en Barcelona. Cuenta con una superfície de 68.17 m2. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registra",,,2024-11-20 14:42:50,2,68
/inmueble/105571570/,Piso,"calle de Catasús, Les Roquetes, Barcelona",Les Roquetes,79.0,,"['3 hab.', '59 m²', 'Planta 1ª sin ascensor']","Excelente piso de tres dormitorios y un baño. Se encuentra en la planta primera de un edificio residencial de tres plantas sobre rasante. Sin ascensor. Situado en el municipio de Barcelona. Construido en el año 1958. La vivienda se distribuye en tres dormitorios, amplio salón-comedor, cocina independiente y un cuarto d",,,2024-11-20 14:42:50,3,59
/inmueble/105540198/,Piso,"calle d&#039;Alcàntara, Les Roquetes, Barcelona",Les Roquetes,51.0,55.0,"['1 hab.', '36 m²', 'Bajo exterior sin ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplia vivienda de 36 m², según Catastro e incluyendo elementos comunes. Se distribuye en salón-comedor, un dormitorio, cocina y un cuarto de baño. (La distribución de la vivienda es orientativa y",,,2024-11-20 14:42:50,1,36
/inmueble/105540186/,Piso,"calle del Lledoner, Sant Genís Dels Agudells - Montbau, Barcelona",Sant Genís Dels Agudells - Montbau,100.0,107.0,"['3 hab.', '52 m²', 'Sótano exterior con ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESPiso de 47 m², según Catastro, y 5 m² de elementos comunes. Se distribuye en salón-comedor, tres dormitorios, cocina y un cuarto de baño. (La distribución de la vivienda es orientativa y no ha pod",,,2024-11-20 14:42:50,3,52
/inmueble/105540140/,Piso,"calle de Perpiñán, El Besòs, Barcelona",El Besòs,95.0,98.0,"['3 hab.', '66 m²', 'Planta 1ª sin ascensor']","¡ Oportunidad! Piso de 66 m² para reformar a la venta en Barcelona. La vivienda se distribuye en salón-comedor, tres dormitorios, cocina independiente y un cuarto de baño. Es una 1ª Planta en un bloque sin ascensor. Cuenta con suelos de gres, ventanas de aluminio, puertas interiores de sapelly.. . Precisa reforma integ",,,2024-11-20 14:42:50,3,66
/inmueble/105540120/,Piso,"calle de la Vall d&#039;Ordesa, Can Peguera - El Turó de la Peira, Barcelona",Can Peguera - El Turó de la Peira,100.0,107.0,"['2 hab.', '77 m²', 'Bajo exterior con ascensor']","PISO OCUPADO POR PERSONA SIN JUSTO TÍTULOESTE INMUEBLE DEBIDO A SU ESTADO OCUPACIONAL NO ADMITE VISITASIDEAL PARA INVERSORESAmplio piso de 71 m², según Catastr, y 6 m² de incluyendo elementos comunes. Se distribuye en salón-comedor, dos dormitorios, cocina y un cuarto de baño. (La distribución de la vivienda es orienta",,,2024-11-20 14:42:50,2,77
/inmueble/101797340/,Estudio,"via Favència, Les Roquetes, Barcelona",Les Roquetes,57.5,,"['28 m²', 'Planta 2ª interior sin ascensor']","¡Oportunidad única en la zona de Nou Barris! Clavis Grup te ofrece un estudio de 28m² con una distribución ideal para tu comodidad. Este cómodo y acogedor inmueble consta de un salón-comedor, cocina americana, dormitorio y cuarto de baño, por lo que podrás disfrutar de todas las comodidades en un solo espacio.A pesar",,,2024-11-20 14:42:50,,28
/inmueble/105529424/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,60.0,,"['3 hab.', '53 m²', 'Planta 1ª sin ascensor']","Vivienda situada en la Avenida Rasos de Peguera en la barriada de San Andrés de Palomar en Barcelona. Tiene una superficie de 52,59 m2. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como",,,2024-11-20 14:42:56,3,53
/inmueble/105515086/,Piso,"calle de Llobera, Les Roquetes, Barcelona",Les Roquetes,90.5,,"['2 hab.', '76 m²', 'Planta 1ª exterior sin ascensor']","Buen piso de 76 m2 en calle Llobera (zona Roquetes).Dispone de salón, 2 habitaciones, cocina, zona de lavadero-patio y 1 baño con ducha.Piso por actualizar.Suelos de parquet.Finca de 1970 sin ascensor.",,,2024-11-20 14:42:56,2,76
/inmueble/105495870/,Piso,"calle del Pedraforca, s/n, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,97.619,,"['2 hab.', '62 m²', 'Planta 3ª exterior sin ascensor']","oportunidad inmueble sin posesión, no se puede visitar, propio parainversores o vecinos que conozcan el inmueble. Disponemos de una amplia cartera de inmuebles sin posesión en Madrid y en toda España.Cataluña (en catalán: Catalunya; en aranés: Catalonha) es una comunidad autónoma de España, que está considerada nac",,,2024-11-20 14:42:56,2,62
/inmueble/105495696/,Piso,"calle del Torrent de la Perera, s/n, La Trinitat Vella, Barcelona",La Trinitat Vella,72.0,,"['2 hab.', '45 m²', 'Planta 2ª exterior sin ascensor']","oportunidad inmueble sin posesión, no se puede visitar, propio parainversores o vecinos que conozcan el inmueble. Disponemos de una amplia cartera de inmuebles sin posesión en Madrid y en toda España.Cataluña (en catalán: Catalunya; en aranés: Catalonha) es una comunidad autónoma de España, que está considerada nac",,,2024-11-20 14:42:56,2,45
/inmueble/105467554/,Piso,"calle de la República Dominicana, El Bon Pastor, Barcelona",El Bon Pastor,75.0,,"['2 hab.', '60 m²', 'Planta 1ª exterior sin ascensor']","Oportunidad de inversión: vivienda sin posesión.Imposibilidad de visita interior, no se puede financiar la compra de este inmueble.Advertimos que la información contenida puede no estar actualizada, solicita más información sobre el activo sin compromiso.Investment opportunity: housing without possession.Imposs",,,2024-11-20 14:42:56,2,60
/inmueble/105374496/,Piso,"calle d&#039;En Sant Climent, El Raval, Barcelona",El Raval,75.0,,"['2 hab.', '35 m²', 'Bajo exterior sin ascensor']","Bajo en Calle Sant Climent. Este piso bajo a reformar, ubicado en una calle céntrica, cuenta con dos dormitorios, una cocina y un baño.El inmueble cuenta con gran iluminación, este piso es ideal para quienes buscan una inversión rentable en una zona con alta demanda.No dejes pasar esta oportunidad.",,,2024-11-20 14:42:56,2,35
/inmueble/105392328/,Estudio,"calle de Rubió i Ors, 12, El Guinardó, Barcelona",El Guinardó,95.0,,"['38 m²', 'Bajo exterior con ascensor']","Ideal para inversión. Se vende Estudio/Loft a reformar de 38m2, exterior, amplias ventanas, techos altos. Con muchas posibilidades de reforma y con mucha luz natural. Situado en una finca en perfecto estado, a 2 minutos del metro Maragall.",,,2024-11-20 14:42:56,,38
/inmueble/105377072/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,58.7,,"['2 hab.', '60 m²', ' sin ascensor']","Vivienda en el municipio de Barcelona, provincia de Barcelona. El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Cuenta con fácil acceso a la carretera y otros nudos de comunicación. Cercano a establecimientos y comercios de la zona. - El inmueble se encue",,,2024-11-20 14:42:56,2,60
/inmueble/105376963/,Piso,"calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,69.0,,"['2 hab.', '60 m²', 'Planta 4ª sin ascensor']","Piso situado en la 4º planta de un edificio plurifamiliar bajo rasante con 4 alturas en el municipio de Barcelona, provincia de Barcelona. La vivienda tiene 66 m2. El inmueble se encuentra en una zona tranquila, rodeado por viviendas residenciales de similares características. Cuenta con fácil acceso a la carretera y o",,,2024-11-20 14:42:56,2,60
/inmueble/105376917/,Piso,"calle del Pou, La Prosperitat, Barcelona",La Prosperitat,77.9,,"['2 hab.', '49 m²', 'Planta 2ª sin ascensor']","Vivienda piso situado en un edificio residencial en la ciudad de Barcelona. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastr",,,2024-11-20 14:42:56,2,49
/inmueble/105376593/,Piso,"calle de la Foradada, La Trinitat Vella, Barcelona",La Trinitat Vella,46.8,,"['2 hab.', '45 m²', ' sin ascensor']","Piso en planta baja compuesto de recibidor, paso, cocina, comedor-estar, 2 dormitorios y 1 baño en edificio plurifamiliar de seis plantas sobre rasante en la localidad de Barcelona. Sin ascensor. Necesita reforma integral. El distrito de Sant Andreu es un distrito donde se funde el carácter más moderno e innovador del",,,2024-11-20 14:42:56,2,45
/inmueble/105376601/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,65.2,,"['2 hab.', '50 m²', 'Planta 2ª sin ascensor']","Piso en la calle Agudes de la barriada de san Andrés de palomar, Barcelona. Tiene una superficie aproximada de 49,64 m2. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, insep",,,2024-11-20 14:42:56,2,50
/inmueble/105376524/,Piso,"calle de Bernat Desclot, El Besòs, Barcelona",El Besòs,99.5,,"['3 hab.', '70 m²', 'Planta 1ª sin ascensor']","Piso sito en la calle de Pere Johan, de Barcelona. La superficie es de setenta metros veintitrés decímetros cuadrados, compuesto de comedor-sala de estar, tres habitaciones, cocina, aseo, lavadero y un pasillo. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El",,,2024-11-20 14:42:56,3,70
/inmueble/104891717/,Piso,"calle de les Agudes, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,55.6,,"['3 hab.', '59 m²', 'Planta 1ª sin ascensor']","Vivienda en la calle Les Agudes, números diez y doce, de la barriada de San Andrés de Palomar, de la ciudad de Barcelona. Tiene una superficie de cincuenta y nueve metros setenta y tres decímetros cuadrados. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El In",,,2024-11-20 14:42:56,3,59
/inmueble/105376439/,Piso,"calle del Pare Rodés, Verdun, Barcelona",Verdun,99.3,,"['2 hab.', '67 m²', 'Entreplanta sin ascensor']","Vivienda piso situado en un edificio residencial en el municipio de Barcelona. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y cata",,,2024-11-20 14:42:56,2,67
/inmueble/105376396/,Piso,"calle del Pare Manjón, La Trinitat Vella, Barcelona",La Trinitat Vella,62.4,,"['1 hab.', '37 m²', 'Planta 4ª sin ascensor']","ALQUILADO/NO VISITABLE - El inmueble se transmite arrendado a tercero y con un posible derecho de éste a la adquisición preferente del mismo. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastral en el que se encuentre (iv) en el esta",,,2024-11-20 14:42:56,1,37
/inmueble/105376167/,Piso,"calle de Travau, Can Peguera - El Turó de la Peira, Barcelona",Can Peguera - El Turó de la Peira,82.8,,"['2 hab.', '61 m²', 'Planta 4ª con ascensor']","Piso de 61,00 m2 construidos y 56,25 m2 útiles aproximadamente, se encuentra en el municipio y provincia de Barcelona. La vivienda se distribuye en: 2 dormitorios, un cuarto de baño, salón-comedor, recibidor, lavadero y cocina amueblada y equipada con horno, vitrocerámica y campana extractora. Se ubica en la planta cua",,,2024-11-20 14:42:56,2,61
/inmueble/104891511/,Piso,"calle del Pedraforca, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,61.1,,"['3 hab.', '63 m²', ' sin ascensor']","Piso ubicado en la calle Pedraforca de Barcelona. Tiene una superficie aproximada de 57 m2. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado reg",,,2024-11-20 14:42:56,3,63
/inmueble/104891449/,Piso,"calle de la Foradada, La Trinitat Vella, Barcelona",La Trinitat Vella,54.2,,"['2 hab.', '55 m²', 'Planta 3ª sin ascensor']","Vivienda piso en la calle Foradada, de la barriada de San Andrés de Palomar, de Barcelona. Se compone de cocina-comedor, dos habitaciones y aseo. Extensión: Ocupa una superficie útil de treinta y ocho metros setenta y seis decímetros cuadrados. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los sumin",,,2024-11-20 14:42:56,2,55
/inmueble/104891422/,Piso,"avenida dels Rasos de Peguera, Ciutat Meridiana - Torre Baró - Vallbona, Barcelona",Ciutat Meridiana - Torre Baró - Vallbona,48.7,,"['2 hab.', '55 m²', ' sin ascensor']","Vivienda piso situado en un edificio residencial en la ciudad de Barcelona. - El inmueble se encuentra ocupado ilegalmente por terceros y sin los suministros debidamente contratados. El Inmueble se transmitirá: (i) como cuerpo cierto y a tanto alzado (ii) como un todo, inseparable (iii) en el estado registral y catastr",,,2024-11-20 14:42:56,2,55
/inmueble/105374864/,Piso,"calle del Turó de la Trinitat, La Trinitat Vella, Barcelona",La Trinitat Vella,90.837,,"['3 hab.', '50 m²', 'Bajo sin ascensor']","SE VENDE INMUEBLE SIN POSESION**SOLO PARA INVERSORES**Se vende vivienda en planta baja de 50 m2 en la calle Turo de la Trinitat, en la poblacion de BarcelonaImposibilidad de visita interior, NO SE PUEDE FINANCIAR la compra de este inmueble.Las fotografías pueden no corresponderse con el estado actual del inmueb",,,2024-11-20 14:42:56,3,50
